credit_policy,purpose,interest_rate,installment,log_annual_income,debt_income_ratio,fico,days_with_credit_line,revolve_balance,revolve_utilized,inquiries_last_6_mon,delinquent_2_yrs,public_recs,income_installment_ratio,debt_to_credit_ratio
0,all_other,0.164,185.62,10.66895539,22.75,647,4143.041667,6970,62.8,0,2,0,19.30467253840505,0.1620930240137121
1,debt_consolidation,0.1426,140.66,10.30895266,15.84,667,4709.958333,3825,83.2,3,0,0,17.773354175950995,0.1275000000821473
1,major_purchase,0.0774,124.88,10.25765937,17.64,767,5610.041667,611,6.9,1,0,0,19.0182575984164,0.0214385964109778
1,credit_card,0.1253,669.33,11.58988651,15.77,717,12120.0,33900,56.4,1,0,0,13.446282155353538,0.3138888876667177
1,credit_card,0.08,156.69,10.4341158,15.85,767,10170.0,5748,12.3,0,1,0,18.082413192534027,0.1690588241377357
1,all_other,0.0774,78.05,10.08580911,0.78,757,2380.041667,273,1.6,1,0,0,25.624599632797363,0.0113749999923796
1,educational,0.0963,107.52,11.25544923,7.3,717,3420.041667,14578,56.1,0,0,0,59.91133405127172,0.1885899103066214
1,credit_card,0.1166,314.0,11.69524702,18.23,697,4950.0,114629,64.5,2,0,0,31.84713370177761,0.9552416683518878
1,major_purchase,0.0774,140.49,10.59663473,16.02,747,3815.041667,1580,29.3,1,0,0,23.726481052125333,0.0395000001222949
1,all_other,0.1197,66.4,10.77895629,10.4,667,3839.958333,16746,69.2,1,0,0,60.2409638620465,0.3488749999616335
1,debt_consolidation,0.0988,547.58,10.90888746,19.39,762,12752.04167,18667,20.3,1,0,0,8.31841923072286,0.3415111597206656
1,small_business,0.16,703.15,11.98292909,5.31,717,5970.0,57602,80.0,0,0,0,18.962288668307604,0.3600125015177994
1,debt_consolidation,0.1322,236.61,11.28978191,0.22,812,11519.95833,182,3.6,2,0,0,28.17576029032252,0.0022750000083174
1,credit_card,0.1411,684.58,11.1844214,23.62,687,2622.958333,30738,76.8,0,0,0,8.76449795788782,0.4269166658120618
1,educational,0.0933,575.17,11.00209984,9.96,732,2732.041667,6703,47.5,1,0,0,8.693082034839804,0.1117166668012001
1,home_improvement,0.1312,85.23,10.59663473,20.67,692,5250.0,17641,30.5,3,1,0,39.10985947451705,0.4410250013654458
1,small_business,0.1284,252.14,10.91508846,8.92,732,2581.0,4590,17.7,1,0,0,18.17773187124764,0.0834545458062736
1,educational,0.1136,52.66,10.1266311,0.96,702,3210.041667,66,0.5,2,0,1,39.56196971727684,0.0026400000101648
1,debt_consolidation,0.1025,259.08,10.59663473,20.04,717,4872.041667,12586,80.7,0,0,0,12.866038764138832,0.3146500009741795
1,debt_consolidation,0.1126,460.09,10.49127422,22.83,722,3570.0,10400,40.2,2,0,0,6.520463404301891,0.2888888881488271
1,all_other,0.1347,169.62,11.28983191,3.67,697,5100.0,3048,33.9,0,1,0,39.30550633155758,0.0380980951869115
1,debt_consolidation,0.1148,659.37,11.18266986,11.37,747,7380.0,26967,63.0,0,0,0,9.083670731601016,0.3751982654887684
1,debt_consolidation,0.0894,317.72,12.4845739456,1.69,752,3570.0,10490,41.0,0,0,0,69.30359661441632,0.0397003115302719
1,debt_consolidation,0.0894,317.72,11.40756495,10.47,767,9630.0,93093,1.4,0,0,0,23.60569056136529,1.034366665955439
1,debt_consolidation,0.1287,504.5,11.24504602,20.41,737,5130.0,57775,95.8,1,0,0,12.636273540499014,0.7552287580299356
1,major_purchase,0.1099,163.68,11.13675106,12.27,722,2160.0,5502,36.7,1,0,0,34.95044174733548,0.0801476982381511
1,all_other,0.1095,327.14,11.15625052,0.82,722,5984.958333,2401,8.1,0,0,0,17.831305640754035,0.0343000000353803
1,debt_consolidation,0.1426,514.59,10.858999,19.68,687,3313.0,22918,90.9,1,0,0,8.42094355485187,0.4407307681569568
1,debt_consolidation,0.1322,169.01,10.81977828,3.26,687,1500.0,3062,33.3,1,0,0,24.65337345891063,0.0612400002700857
1,home_improvement,0.0863,158.14,11.77528973,10.62,727,7769.958333,1780,25.8,0,0,0,68.50470051489006,0.0136923076846087
1,all_other,0.0894,413.03,11.77528973,0.05,802,6809.958333,2563,8.8,0,0,0,26.228926081458283,0.019715384604299
1,debt_consolidation,0.0894,460.69,10.83958091,10.96,777,6399.041667,1461,3.1,0,0,0,9.225292480295938,0.0286470588724145
1,debt_consolidation,0.1496,320.47,9.574983486,0.08,742,1321.041667,5,0.2,6,0,0,3.744500266867696,0.0003472222220708
1,debt_consolidation,0.1531,870.39,11.69524702,8.39,692,3480.041667,14927,39.1,0,0,0,11.489102565928112,0.1243916668861163
1,credit_card,0.1039,464.05,10.30895266,21.28,752,2729.041667,5649,30.2,2,0,0,5.387350497552563,0.1883000001213204
1,debt_consolidation,0.1221,333.15,10.54534144,7.14,702,3180.958333,5520,13.6,1,0,0,9.505227887607214,0.1452631577071328
1,debt_consolidation,0.1284,262.22,11.1844214,16.77,697,5850.0,13835,87.9,0,0,0,22.8815498894472,0.1921527773931249
1,all_other,0.1136,164.56,10.96819829,23.96,687,4020.0,12598,75.0,1,0,0,29.37125264713161,0.2172068964493232
0,major_purchase,0.1357,203.82,9.980448594,3.89,712,2280.041667,3103,38.8,5,0,0,8.831321757383668,0.1436574073603245
1,all_other,0.08,125.35,10.77895629,2.77,772,3150.0,703,2.3,0,0,0,31.91065018300669,0.0146458333317227
1,major_purchase,0.0988,161.06,10.83368119,22.91,717,3690.0,13232,63.9,1,0,0,26.232459963849283,0.260986193184082
0,small_business,0.1533,870.39,11.84222921,16.16,707,4230.041667,56909,49.8,5,0,0,13.308210467560205,0.4094172670520792
1,home_improvement,0.1114,492.06,11.15625052,13.68,802,5729.958333,1248,3.7,2,0,0,11.854922829159603,0.0178285714469615
1,debt_consolidation,0.1218,290.55,10.27518903,20.31,702,2950.0,5830,36.9,0,0,0,8.318705898510014,0.2010067577873861
0,major_purchase,0.1186,33.15,10.6454249,3.42,657,3180.0,0,0.0,2,0,0,105.5806941046978,0.0
1,small_business,0.1531,174.08,11.74403719,12.13,702,4530.041667,30995,82.6,2,0,0,60.31709583350784,0.245992062491765
1,all_other,0.0894,444.81,11.76107378,4.48,757,6198.0,5615,8.9,0,0,0,24.011188411101983,0.0438107125460424
1,debt_consolidation,0.102,323.62,10.45045222,16.22,747,7890.041667,21626,64.0,0,0,0,8.899326344466305,0.6257523166407546
1,home_improvement,0.1183,828.35,12.3883942,14.77,757,3750.041667,51669,26.7,3,0,0,24.14438335669396,0.2152875005003556
1,debt_consolidation,0.1218,832.5,11.53751466,7.49,737,7499.958333,67492,55.7,0,0,0,10.259199224038852,0.6585266362822677
1,home_improvement,0.0964,154.08,11.00209984,12.94,697,2969.041667,2822,9.9,3,0,0,32.45067493496112,0.0470333333899726
1,debt_consolidation,0.1316,692.29,11.15625052,20.06,722,3659.958333,20450,60.0,1,0,0,8.426141251955503,0.2921428574442012
0,credit_card,0.1601,281.3,11.40756495,5.93,657,2819.958333,50545,54.6,0,0,0,26.66192678690714,0.5616111107249488
1,all_other,0.1186,94.47,10.71441777,2.8,667,5460.0,2850,75.0,0,1,0,39.69514136422452,0.0633333332543222
1,small_business,0.1059,813.65,10.77895629,4.05,762,2729.958333,2422,23.3,0,0,0,4.916118724807827,0.0504583333277843
1,credit_card,0.1229,25.02,9.852194258,24.0,707,2700.041667,12220,84.9,0,0,0,63.282707158196914,0.6431578948324004
1,debt_consolidation,0.16,527.36,10.858999,10.08,667,4410.0,16486,52.7,0,0,0,8.217030764356842,0.3170384607660175
1,debt_consolidation,0.1507,173.5,10.22194128,7.9,662,1500.0,5538,95.5,1,0,0,13.208453361910069,0.2013818189178009
1,debt_consolidation,0.1253,184.07,10.34161344,15.21,687,1800.0,3795,32.7,0,0,0,14.032704908736015,0.1224351532760413
0,debt_consolidation,0.1292,188.48,10.30895266,8.2,662,1019.041667,18718,68.1,2,0,0,13.26400678262557,0.6239333337353293
1,credit_card,0.0894,476.58,11.60823564,7.07,797,6510.958333,7586,52.7,1,0,0,19.234266278274223,0.0689636366929069
1,major_purchase,0.1059,292.91,10.16277015,5.56,682,1350.041667,6353,39.5,2,0,0,7.3742787852684595,0.2451003087562437
1,home_improvement,0.157,343.11,11.40756495,4.93,667,1740.041667,3221,27.3,1,0,0,21.858879091711053,0.0357888888642805
1,debt_consolidation,0.1218,133.2,11.00209984,11.52,692,7619.958333,17883,73.6,1,1,0,37.537537492333406,0.2980500003589232
1,all_other,0.0705,92.7,10.858999,11.22,777,12930.0095841,14444,26.6,0,0,0,46.7457750150078,0.2777692300924637
1,debt_consolidation,0.1218,133.2,10.62132735,16.65,697,1920.041667,1649,22.6,3,0,0,25.65065076129614,0.0402195120216328
1,all_other,0.0963,128.38,11.46163217,7.87,722,7890.0,5961,13.4,2,1,0,61.665887693206095,0.0627473684576141
1,debt_consolidation,0.1375,255.43,9.998797732,14.29,662,1318.958333,4175,51.5,0,1,0,7.177439348193907,0.1897727273373359
1,debt_consolidation,0.1078,310.03,11.21989579,8.22,697,3707.0,2624,48.6,1,0,0,20.051823018226163,0.0351742626006356
1,credit_card,0.1253,187.42,10.81977828,14.42,682,5640.041667,10460,42.9,0,0,0,22.231707652814453,0.2092000009226313
1,major_purchase,0.1218,59.94,11.2514568,5.3,692,5729.958333,1836,34.6,1,1,0,107.0403737782917,0.0238466334005853
1,small_business,0.1719,185.89,11.14186178,0.57,687,6840.041667,3594,83.6,1,0,1,30.93227166291068,0.052086956708179
1,all_other,0.1287,319.52,11.91839057,2.5,697,5069.958333,3267,12.1,0,0,0,39.12118165222861,0.0217800000670474
1,debt_consolidation,0.0859,347.72,10.46310334,11.07,747,3720.041667,9298,36.0,1,0,0,8.387974995086019,0.2656571429824136
1,debt_consolidation,0.0963,320.95,10.82536266,13.77,737,5400.0,1251,5.5,1,0,1,13.054992954259134,0.0248806683250384
1,credit_card,0.1426,360.22,10.81977828,5.71,677,5565.0,7156,56.3,2,0,0,11.567005297569498,0.1431200006311997
0,credit_card,0.1418,68.54,11.28978191,14.85,647,5219.958333,21180,77.9,1,0,0,97.26680248458143,0.2647500009679308
1,debt_consolidation,0.1218,566.1,11.05885818,15.8,717,6240.0,21441,80.6,1,0,0,9.348171747640158,0.3376322734518276
1,small_business,0.1154,104.76,9.61580548,12.24,672,1289.958333,2867,55.1,3,0,0,11.93203512690499,0.1911333333494547
1,all_other,0.1304,202.28,11.77528973,11.06,672,8192.041667,42125,50.7,3,0,0,53.55612685102192,0.3240384613562607
1,debt_consolidation,0.1062,390.72,11.40756495,24.16,717,3840.041667,32751,62.5,0,0,0,19.19533170853035,0.3638999997497834
1,all_other,0.1183,139.17,9.287301413,0.0,747,2970.041667,0,0.0,2,0,0,6.466910971465976,0.0
1,debt_consolidation,0.1114,492.06,10.91501573,12.18,767,8939.958333,13095,19.6,2,0,0,9.3139047683337,0.2381082270759844
1,major_purchase,0.1062,260.48,10.96876709,7.42,762,2280.0,970,5.9,1,0,0,18.566044677649025,0.0167146279383953
1,credit_card,0.1379,545.21,11.28978191,10.95,702,3420.041667,13742,64.5,0,0,0,12.227704264949672,0.1717750006280125
1,credit_card,0.1136,41.97,10.71441777,18.83,692,5190.0,9961,85.9,1,0,0,89.34953549388348,0.2213555552794048
0,small_business,0.1886,293.9,10.57704408,13.19,677,869.9583333,634,42.3,3,0,0,11.121696685193989,0.0161635733762976
1,credit_card,0.1322,87.89,10.20359214,9.51,692,1619.958333,47,0.5,3,1,0,25.60018191808454,0.0017407407494208
1,all_other,0.1189,33.17,11.3736634,5.57,697,8519.958333,5742,55.2,0,1,0,218.5709984062036,0.0659999998440235
1,debt_consolidation,0.1322,507.01,10.81977828,13.42,692,2369.958333,14956,70.1,2,0,0,8.21811531979741,0.299120001319204
1,debt_consolidation,0.0963,584.92,10.46321762,22.76,782,5430.0,4407,9.2,0,0,0,4.987006771873522,0.1258998971112663
1,debt_consolidation,0.1172,196.84,10.47522952,15.38,697,1709.041667,10900,42.4,3,0,0,14.99822190207624,0.3076749372776801
1,credit_card,0.0768,93.57,10.74181674,3.97,762,10260.04167,4361,7.3,1,0,0,41.19019616686138,0.0942918921691638
1,debt_consolidation,0.1197,398.4,10.71441777,22.67,702,3183.041667,16616,66.7,0,0,0,9.412650614152335,0.3692444439837958
1,small_business,0.1704,89.19,10.81977828,13.66,692,3869.958333,11999,96.8,1,0,0,46.71674681343744,0.2399800010583798
1,debt_consolidation,0.1071,244.52,11.28968191,13.02,702,3479.958333,8709,30.1,3,0,0,27.261573732051385,0.1088733871923737
1,all_other,0.1253,669.33,11.04132055,3.65,782,5910.0,9231,30.8,0,0,0,7.768962958990185,0.1479326929523118
1,credit_card,0.1189,296.82,11.15625052,21.24,702,7860.041667,50822,70.0,0,0,0,19.65276371981765,0.7260285721774667
0,all_other,0.1797,129.2,10.4341158,26.2423,647,3750.041667,13156,25.6,10,0,0,21.929824482493476,0.3869411778629177
0,debt_consolidation,0.1387,231.98,11.51292546,14.64,657,3498.0,39411,97.8,1,0,0,35.92263683039384,0.3941100019588167
1,major_purchase,0.1322,202.81,11.05725069,10.96,682,4410.0,20531,85.9,2,0,0,26.051476864466174,0.3238225909447966
1,home_improvement,0.1287,210.21,11.08424188,13.61,687,5070.0,8471,44.4,1,0,0,25.82203505103695,0.1300497726102482
1,home_improvement,0.1347,305.31,10.46595641,21.91,757,3419.958333,615,6.1,7,0,0,9.580426457034411,0.0175213675118001
1,educational,0.1189,165.82,10.30895266,18.2,732,1800.0,1984,24.8,0,0,0,15.076589062774495,0.0661333333759425
1,debt_consolidation,0.1533,583.38,10.51867319,15.73,672,1950.041667,15353,84.4,1,0,0,5.285291453801498,0.4149459466207982
1,debt_consolidation,0.1545,348.87,10.91501573,13.16,662,7979.0,22122,78.7,2,0,0,13.136698427225843,0.4022474379056836
1,debt_consolidation,0.0894,317.72,10.53209621,13.73,787,5039.958333,417,3.2,2,0,0,9.835704374542624,0.0111200000217785
1,home_improvement,0.0988,644.21,11.31447453,8.25,792,8506.0,16835,15.8,1,0,0,10.607307180861833,0.205304877278146
0,all_other,0.0901,38.17,10.49127422,3.27,707,4680.0,0,2.2,5,1,0,78.59575603052808,0.0
1,home_improvement,0.0768,168.43,10.4491745,10.53,797,5640.041667,5133,7.3,0,0,0,17.07725766136949,0.1487141997548932
1,debt_consolidation,0.0737,93.14,9.774118912,12.7,772,6149.0,122,3.7,0,0,0,15.722747115968772,0.006942468561075
1,credit_card,0.0832,236.14,11.15625052,2.81,757,4199.958333,7905,30.2,0,0,0,24.70285985989784,0.1129285715450567
1,debt_consolidation,0.102,161.81,10.59653473,13.08,722,3929.958333,6013,51.0,3,0,0,20.59823253412582,0.1503400337171138
1,all_other,0.1347,94.99,10.87012913,16.71,672,3000.041667,2275,49.5,1,0,0,46.12941690849973,0.0432657565517512
0,home_improvement,0.164,153.8,10.53688473,24.71,652,3300.0,12160,48.6,14,0,0,20.41612486419025,0.3227176216580157
1,debt_consolidation,0.1531,487.42,11.08214255,23.13,682,3750.041667,13641,97.4,0,0,1,11.11293478467316,0.2098615382260263
1,debt_consolidation,0.0894,349.49,10.30949651,19.02,742,3122.041667,14304,23.9,0,0,0,7.157171859485121,0.4765407631264912
1,debt_consolidation,0.0859,379.33,11.1124479,7.54,782,8370.0,22556,23.8,0,0,0,14.718934285231429,0.3366567158702049
1,debt_consolidation,0.1411,342.29,11.00209984,18.92,697,2310.041667,16843,90.1,1,0,0,14.6074965496474,0.2807166670047163
1,credit_card,0.1411,154.03,10.29200994,18.1,672,4440.0,4321,56.5,2,2,0,15.95793027469607,0.1464944399114561
1,debt_consolidation,0.1695,712.54,11.91839057,13.61,672,4830.041667,16473,94.1,2,2,0,17.542874731973065,0.1098200003380691
0,debt_consolidation,0.1576,413.46,10.89673933,18.96,652,5850.0,15827,82.0,1,0,0,10.883761476421306,0.2930925912872785
1,credit_card,0.1442,206.3,11.17147687,15.18,662,6709.041667,38616,76.3,1,0,0,28.709807815955497,0.5433210439187606
1,home_improvement,0.1311,253.09,10.95430918,10.85,682,4021.0,4891,55.0,0,0,1,18.83387996053996,0.0855069927819291
0,credit_card,0.1103,58.96,11.26076496,18.24,687,10379.95833,80490,55.2,1,0,0,109.8371772439642,1.035747379672239
1,credit_card,0.0963,385.14,12.22587527,9.14,747,3960.0,25814,29.1,0,0,0,44.13979319715424,0.1265392160439191
0,all_other,0.1791,144.43,10.86856845,26.2423,662,3119.958333,15473,65.3,0,1,0,30.29149073055283,0.2947238091052178
1,debt_consolidation,0.1158,396.17,11.22132693,3.53,712,9330.041667,9826,42.7,1,0,1,15.714390236805704,0.1315274482414807
1,all_other,0.0894,285.95,10.77895629,16.35,737,4050.0,9348,22.2,3,0,0,13.9884595224336,0.1947499999785829
1,all_other,0.1189,232.15,11.58988651,7.04,792,8640.0,2759,11.0,5,0,0,38.76803805747484,0.0255462961968281
1,all_other,0.1114,82.01,10.1266311,7.58,707,3270.0,7090,73.1,0,0,0,25.403405990876696,0.2836000010919555
1,debt_consolidation,0.0751,311.1,10.95080655,8.97,757,3780.041667,13150,50.0,1,0,0,15.26840249154848,0.2307017536515692
1,debt_consolidation,0.1496,55.44,11.00209984,6.42,692,1860.0,4050,98.8,2,0,0,90.18759007898284,0.067500000081286
1,debt_consolidation,0.1576,420.47,11.51292546,18.55,667,4560.041667,34841,89.6,0,0,0,19.81909123579509,0.3484100017316773
1,debt_consolidation,0.1496,519.68,11.40756495,24.99,687,3509.958333,53896,96.8,0,0,0,14.431958138002193,0.5988444440326807
1,all_other,0.1347,72.94,11.33857208,15.01,667,4050.0,27385,51.4,0,0,0,95.96929003594528,0.3260119040529756
1,home_improvement,0.1284,672.36,10.6454249,1.49,752,3900.0,1954,6.4,5,0,0,5.205544662934636,0.0465238093965904
1,credit_card,0.0932,142.17,10.6501755,17.77,737,2910.0,5437,23.4,1,0,0,24.73564511909617,0.1288388625623472
1,debt_consolidation,0.1221,666.3,11.51292546,8.89,722,5400.0,20636,22.6,2,1,0,12.506878721168787,0.2063600010256563
1,debt_consolidation,0.1324,253.58,10.05173513,16.76,667,2820.0,4013,66.9,0,0,0,7.622840925704288,0.1730039660274303
1,all_other,0.1148,276.94,10.23995979,21.05,732,7470.041667,438,21.9,1,0,0,8.425411046795475,0.0156428571296755
1,credit_card,0.1178,529.75,10.6214249,15.31,712,3000.041667,19604,43.3,3,0,0,6.450212352046149,0.4780996985004428
0,debt_consolidation,0.1071,489.03,11.50287513,8.65,712,8220.0,114516,37.1,7,1,0,16.87013068173118,1.1567272717055672
1,home_improvement,0.1146,79.1,10.77895629,12.43,682,1950.041667,5027,62.8,1,0,0,50.56890013198342,0.1047291666551493
1,all_other,0.08,175.49,11.08214255,17.13,757,6150.0,4728,18.8,1,0,0,30.865956309450063,0.0727384614568325
1,home_improvement,0.1537,870.39,12.4845739456,0.13,687,2520.0,4853,14.8,2,0,0,25.29801435716444,0.0183665978890762
1,debt_consolidation,0.1204,498.51,10.75790288,17.95,677,2609.0,16502,63.0,0,0,0,7.856746432279324,0.3511063832217578
1,all_other,0.1392,119.48,10.30895266,5.36,692,2671.041667,3162,73.5,1,0,0,20.92400400392758,0.1054000000679085
1,credit_card,0.0932,95.85,10.89673933,6.6,727,1921.041667,2979,28.9,1,0,0,46.94835701660045,0.0551666664209769
1,debt_consolidation,0.1411,290.95,9.998615898,10.15,682,6720.041667,8451,89.9,2,0,0,6.300051557595523,0.3842062191695641
1,debt_consolidation,0.1183,662.68,11.1124479,11.95,742,6030.0,19086,67.4,1,0,0,8.425383808801891,0.2848656711783441
1,home_improvement,0.0774,265.36,10.6465671,23.77,782,9630.0,9955,20.0,0,0,0,13.204703020566912,0.236753234835422
1,debt_consolidation,0.1531,448.25,10.81977828,24.17,672,3390.0,6256,71.9,0,0,0,9.295408027418818,0.1251200005518147
0,all_other,0.1407,239.49,10.6974208,14.92,652,3720.0,0,0.0,1,2,0,15.394379694214344,0.0
0,credit_card,0.1287,504.5,11.1844214,18.25,702,3690.041667,74095,66.4,1,0,0,11.892963353837152,1.0290972201621678
1,debt_consolidation,0.1461,827.41,11.82041016,21.94,697,4440.0,124784,73.2,0,0,0,13.697360776230068,0.9175294160937834
1,debt_consolidation,0.1273,335.67,11.02516511,19.64,692,3030.041667,6486,75.4,0,0,0,15.24314548666265,0.1056351795899206
1,credit_card,0.1379,306.68,10.77895629,16.64,692,3912.041667,14398,96.0,0,0,0,13.042911179209234,0.2999583333003463
1,major_purchase,0.1537,870.39,11.9251416,23.85,677,6419.958333,40741,50.3,3,0,0,14.458660291244916,0.2697792182652891
1,all_other,0.1221,233.21,9.61580548,2.4,717,1320.0,3956,38.8,0,0,0,5.359975986855481,0.2637333333555783
1,debt_consolidation,0.1221,266.52,11.1844214,9.87,782,4829.958333,54855,10.8,0,0,0,22.51238185506095,0.761874998474873
1,debt_consolidation,0.1411,329.46,10.71441777,22.48,682,2309.958333,13575,73.8,0,0,0,11.382261897281278,0.3016666662903242
1,credit_card,0.1704,356.75,11.69524702,10.67,662,2039.958333,15575,97.3,0,0,0,28.03083386785752,0.1297916668956429
1,home_improvement,0.1253,227.58,11.08214255,4.1,747,2789.958333,155,1.2,6,0,0,23.801154199601864,0.0023846153819393
1,debt_consolidation,0.1191,116.1,10.23981692,19.33,687,2280.0,10029,85.0,1,0,0,20.094745872339377,0.3582297477549209
1,debt_consolidation,0.1284,537.89,11.28978191,17.16,702,5490.0,19306,70.2,2,0,1,12.39410779581924,0.2413250008822886
1,all_other,0.1442,192.55,10.38899537,6.09,672,2279.958333,3805,48.8,2,0,0,14.065610687557584,0.1170769228799796
1,debt_consolidation,0.1273,537.06,10.71441777,19.29,717,3001.0,12790,49.8,0,0,0,6.982460069039381,0.2842222218676425
1,debt_consolidation,0.1158,231.1,10.59663473,17.37,737,3029.958333,1089,13.8,0,0,1,14.4237703289186,0.0272250000842906
1,small_business,0.167,532.53,11.47210347,7.05,722,4140.0,3146,46.4,2,0,0,15.022627826413943,0.0327708333480793
1,all_other,0.08,219.36,11.08214255,5.26,762,3870.0,0,0.0,1,0,0,24.693046465834207,0.0
1,all_other,0.1148,164.85,10.30895266,16.4,782,5910.041667,1149,23.9,0,0,0,15.165301779734712,0.0383000000246764
1,debt_consolidation,0.1324,507.15,10.75312553,10.03,672,4110.0,9288,71.4,0,0,0,7.686088929435546,0.1985633657999388
1,debt_consolidation,0.0894,428.13,11.24504602,18.7,747,5639.958333,33660,45.0,0,0,0,14.89033704991884,0.4399999999184359
1,debt_consolidation,0.1134,213.85,10.83958091,20.82,722,8700.0,23119,50.6,3,0,1,19.873743244084803,0.4533137262637589
1,credit_card,0.1189,497.46,11.95761129,5.2,752,3030.041667,6077,7.8,1,0,0,26.13275449078966,0.0389551280583326
