credit_policy,purpose,interest_rate,installment,log_annual_income,debt_income_ratio,fico,days_with_credit_line,revolve_balance,revolve_utilized,inquiries_last_6_mon,delinquent_2_yrs,public_recs,default,income_installment_ratio,debt_to_credit_ratio
1,all_other,0.1241,200.47,10.77895629,17.53,707,6509.958333,1966,93.6,1,0,0,1,19.953110193245315,0.04095833332882906
1,debt_consolidation,0.1304,202.28,10.38887228,24.89,672,1830.0,3139,50.6,1,1,0,0,13.387383773259783,0.09659650455414522
1,all_other,0.08,313.37,10.59663473,6.48,777,4923.0,19998,18.3,1,0,0,0,10.637053077873084,0.49995000154788194
1,all_other,0.1083,81.65,11.00209984,12.36,692,5190.0,257,5.8,1,3,0,0,61.23698706648878,0.004283333338491487
1,all_other,0.1336,203.21,10.99373159,16.24,662,3539.958333,1995,30.7,1,0,0,0,24.40004589207534,0.03352941181613067
1,debt_consolidation,0.1367,489.86,11.69524702,13.01,672,4200.0,14827,43.5,3,0,0,1,20.413995799530827,0.12355833355131285
1,all_other,0.102,177.99,10.73630972,6.03,787,4589.958333,1442,13.5,0,0,0,0,21.53491779604992,0.0313505520704639
1,debt_consolidation,0.1178,595.97,11.44035477,17.43,707,3899.958333,29046,41.8,0,0,0,0,13.004010241204607,0.3123225813120925
1,debt_consolidation,0.102,275.07,10.66886237,9.15,727,2909.958333,6725,43.7,1,0,0,0,13.025775295073775,0.1564098981405275
1,small_business,0.1241,501.16,12.4845739456,5.86,692,2429.958333,36073,72.9,2,0,0,1,43.936345112004865,0.1365213858752621
1,debt_consolidation,0.1051,325.08,11.05089001,22.63,717,6660.0,15655,44.3,3,0,0,0,16.149870875748224,0.2484920623424572
1,debt_consolidation,0.1146,329.57,10.49127422,19.3,702,2069.958333,5680,25.2,0,0,1,0,9.102770299739833,0.1577777773735902
1,all_other,0.1146,197.75,12.3883942,3.64,722,3209.958333,58753,94.0,0,0,0,0,101.13780001778733,0.24480416723562284
1,small_business,0.1146,329.57,10.89673933,21.69,722,5250.0,21462,40.9,1,0,0,0,13.654155475441188,0.3974444426743901
1,major_purchase,0.1209,330.08,11.44571672,12.92,687,2190.0,26845,80.5,0,0,0,0,23.60538870415789,0.28711229810914557
1,small_business,0.1462,517.2,11.58988651,11.56,667,4649.958333,13706,45.7,1,1,0,1,17.40139217912371,0.1269074069132753
1,credit_card,0.0938,191.87,10.71441777,10.69,742,2760.0,1774,13.3,1,0,0,0,19.544483268245635,0.03942222217304127
1,small_business,0.1557,698.91,10.79957558,12.39,672,4830.0,13335,39.8,1,1,0,0,5.842430849758268,0.27214285635167335
1,debt_consolidation,0.1051,162.54,10.40477786,2.4,767,3848.0,1411,35.3,1,0,0,0,16.927628082570354,0.04273556043973708
1,debt_consolidation,0.1083,391.9,10.57131693,18.22,717,2519.958333,16100,39.3,1,0,0,0,8.292931910912746,0.4128205108025567
1,home_improvement,0.1114,328.06,10.6214249,21.92,722,2640.0,9042,16.2,2,0,0,0,10.415777581833956,0.22051507212002672
1,small_business,0.102,485.42,11.51292546,7.93,747,3599.958333,86429,37.8,0,0,0,1,17.167264002131684,0.8642900042957188
1,all_other,0.1304,505.7,11.98292909,12.61,692,3569.958333,30055,72.1,0,0,0,0,26.366093092981,0.18784375079194235
1,educational,0.1304,134.86,10.40426284,12.8,667,8130.0,6793,31.4,3,2,0,0,20.391517119726387,0.20584848494083216
1,debt_consolidation,0.1304,674.27,12.22342128,7.02,692,3720.0,61977,59.3,0,0,0,0,25.1506566624542,0.3045552837323237
1,debt_consolidation,0.1146,329.57,11.45100751,7.85,727,6600.0,17465,95.4,1,0,0,1,23.767333259347073,0.18580577844074475
1,debt_consolidation,0.1178,496.64,11.12726298,22.43,717,8013.0,10635,46.9,0,0,0,0,11.410008543619687,0.15639705947386662
1,educational,0.1126,336.03,11.15625052,1.73,742,3038.041667,7044,13.7,3,0,0,0,17.35956113238781,0.10062857153236937
1,small_business,0.1493,346.32,11.00209984,20.58,682,6720.0,56189,89.2,0,0,0,1,14.437514420128231,0.9364833344610823
1,debt_consolidation,0.1083,653.17,11.08220409,8.2,742,4171.0,12418,66.2,1,0,0,1,8.293399918351366,0.1910343970132174
1,educational,0.1241,260.61,11.14186178,11.5,682,1920.0,36081,87.8,1,0,1,0,22.063619889560897,0.5229130453499744
1,credit_card,0.1442,206.3,11.17147687,15.18,662,6709.041667,38616,76.3,1,0,0,0,28.709807815955497,0.5433210439187606
1,debt_consolidation,0.0907,318.33,11.03495418,4.32,782,5369.958333,49421,2.7,1,0,0,0,16.23158360803417,0.7970614783703266
1,debt_consolidation,0.1051,243.81,10.85892207,7.82,722,4379.958333,5911,20.9,3,0,0,0,17.7720355743389,0.1136818218522862
1,debt_consolidation,0.102,161.81,10.59653473,13.08,722,3929.958333,6013,51.0,3,0,0,0,20.59823253412582,0.1503400337171138
1,debt_consolidation,0.1367,110.56,10.1266311,24.34,672,1223.041667,10098,24.7,2,0,0,0,18.84346350679991,0.4039200015552281
1,home_improvement,0.102,58.26,10.6454249,11.09,707,2519.958333,3628,26.1,2,0,0,0,60.07552367955255,0.08638095214474412
1,debt_consolidation,0.1114,492.08,11.22524339,7.81,722,7140.0,14340,71.3,0,0,0,0,12.701186766907208,0.1912000004815273
1,debt_consolidation,0.1367,748.39,11.0744205,13.13,687,3989.958333,25716,55.4,0,0,0,0,7.182084187438012,0.39869767552852453
1,debt_consolidation,0.1051,747.67,11.22524339,24.93,772,3840.0,3553,5.6,1,0,0,0,8.359302879960008,0.047373333452640616
1,credit_card,0.1178,529.75,10.6214249,15.31,712,3000.041667,19604,43.3,3,0,0,0,6.450212352046149,0.4780996985004428
1,debt_consolidation,0.1241,400.93,11.40756495,7.4,697,1470.0,10868,37.6,2,0,0,0,18.706507383226448,0.12075555547252437
1,debt_consolidation,0.1493,519.47,11.60823564,24.8,662,5580.0,36002,71.3,1,1,0,0,17.646190584441698,0.3272909106535769
1,credit_card,0.1051,126.78,11.22524339,20.23,707,4619.958333,4508,30.7,0,0,0,0,49.297996405266595,0.06010666681804219
1,all_other,0.08,125.35,10.97678203,5.07,817,4081.0,345,0.6,0,0,0,0,38.89110478103517,0.005897435916425329
1,debt_consolidation,0.1083,246.57,10.37361617,21.48,717,5990.041667,7779,83.6,1,0,0,0,10.816400979080875,0.2430633680440802
1,credit_card,0.1083,261.27,10.62132735,13.29,712,5190.0,30362,46.4,1,0,0,0,13.077148855225039,0.7405365821715085
1,small_business,0.1493,346.32,11.31447453,8.68,682,5339.958333,9,0.0,0,0,0,0,19.73126980533322,0.00010975609714899403
1,major_purchase,0.1148,725.31,11.28978191,3.33,762,3925.958333,6628,7.3,1,0,0,0,9.191472118533058,0.08285000030290111
1,credit_card,0.102,485.42,10.3155972,12.87,752,5789.958333,14857,31.3,2,1,0,0,5.184513736976665,0.49195364403852726
1,all_other,0.0938,207.85,10.1266311,15.98,767,3757.041667,583,21.6,3,0,0,0,10.023253910569151,0.023320000089789857
1,small_business,0.1178,331.1,10.80576049,17.67,722,3599.958333,27496,33.4,1,0,0,0,12.409141213564626,0.5576829480903494
1,debt_consolidation,0.1272,302.04,10.57131693,9.29,712,6179.958333,3910,46.3,0,0,0,0,10.760164269258057,0.10025640976633521
1,major_purchase,0.1051,260.06,10.43399815,11.19,757,2520.0,10,0.1,3,0,0,1,10.893639933402845,0.0002941522530940452
1,small_business,0.1051,165.79,11.02190247,5.67,752,1799.958333,40,1.7,0,0,0,0,30.761807151504154,0.0006535947702617104
1,small_business,0.1272,268.48,10.97848998,0.51,702,4019.958333,276,0.8,2,0,0,0,18.188816131519715,0.004709897590033592
1,credit_card,0.0907,95.5,11.06929109,3.03,727,6509.958333,4483,72.3,0,0,0,1,55.99476435621425,0.06986130595820268
1,all_other,0.102,103.56,10.37349118,4.95,717,9570.0,995,2.2,1,2,0,0,25.74996776665731,0.031093750055404816
1,debt_consolidation,0.1399,410.08,10.79314679,10.11,662,4830.0,15043,76.0,1,0,0,0,9.893597963407876,0.3089799953022858
1,home_improvement,0.1146,79.1,10.77895629,12.43,682,1950.041667,5027,62.8,1,0,0,0,50.56890013198342,0.10472916665514939
1,debt_consolidation,0.1178,331.1,11.09133097,8.8,717,2310.0,27406,40.5,2,0,0,0,16.51062108035058,0.4177743923044413
1,credit_card,0.1241,559.63,10.71441777,24.75,722,6179.958333,28116,95.3,1,0,0,0,6.700855931022801,0.6247999992205345
1,all_other,0.1146,49.44,10.26102213,7.22,702,1650.0,0,0.0,2,1,0,0,48.19983833776081,0.0
1,small_business,0.1525,869.7,11.81303006,15.56,722,11850.0,95356,58.1,0,0,0,0,12.935495031641526,0.7063407389187812
1,debt_consolidation,0.1114,262.45,11.00209984,8.64,702,4350.0,3754,50.7,1,1,0,0,19.051247833792377,0.06256666674201183
1,credit_card,0.1367,217.72,11.6127708,24.03,667,4739.958333,36475,92.3,3,0,0,0,42.29438422692606,0.33009049771773286
1,all_other,0.08,344.71,10.69194491,1.94,822,11579.95833,3879,7.9,2,0,0,0,10.63696050602499,0.08815909116478737
1,debt_consolidation,0.1083,440.89,11.26446411,11.52,717,4319.958333,12266,41.2,1,0,0,1,14.7429064576964,0.15725640957576179
1,debt_consolidation,0.1083,620.51,10.91501573,14.34,772,4229.958333,5503,55.0,4,0,0,0,7.385859986634028,0.10006182310799101
1,small_business,0.1367,326.57,11.2362229,13.97,682,3636.958333,9375,93.7,0,0,0,0,19.349603520617812,0.12363506841488171
1,debt_consolidation,0.1272,503.39,10.81977828,24.94,687,3690.0,8214,54.4,0,0,0,0,8.277213787104403,0.1642800007245214
1,debt_consolidation,0.1399,307.56,10.55059079,10.71,662,4590.0,3015,82.2,0,0,0,0,10.350283907878058,0.07892670193332256
1,home_improvement,0.143,411.89,11.1844214,20.87,662,3269.958333,12089,64.6,0,0,0,0,14.56699607179306,0.16790277744166876
1,debt_consolidation,0.1442,515.74,11.22524339,3.22,682,3180.041667,15137,43.6,0,2,0,0,12.11850929588494,0.20182666717495668
1,all_other,0.0907,222.83,10.73639668,21.65,747,2970.0,5368,16.6,0,0,0,0,17.20295000984433,0.11669565164542547
1,debt_consolidation,0.143,274.59,10.52406404,23.27,667,3000.0,11531,76.9,1,0,0,0,11.289558975891929,0.3099731183605464
1,small_business,0.1426,411.67,11.50287513,3.83,762,6059.958333,10106,67.4,3,0,0,0,20.040323577834187,0.1020808079906429
1,small_business,0.1146,823.93,11.36210258,13.86,757,4530.0,46055,20.2,0,0,0,1,8.698149965180555,0.5355232532625304
1,debt_consolidation,0.1304,269.71,10.74720759,5.7,677,8249.958333,8033,73.0,0,0,0,0,14.367283355808619,0.17275268844420577
1,educational,0.1241,185.43,9.998797732,11.73,677,3539.958333,1212,22.9,3,0,0,1,9.886929475862425,0.05509090910966495
1,debt_consolidation,0.08,313.37,11.09741002,20.25,772,8220.0,9632,6.8,3,0,0,0,17.551137615128777,0.145939394086583
1,all_other,0.1083,308.63,11.15625052,14.33,727,5069.958333,13823,79.9,0,0,0,0,18.900733328957894,0.1974714287751195
1,educational,0.143,34.33,9.61580548,15.04,662,3330.0,6553,96.0,3,0,0,0,36.411302065090794,0.43686666670351487
1,all_other,0.1304,185.43,9.998797732,5.02,697,2159.958333,2614,52.3,0,0,0,0,9.886929475862425,0.11881818185863383
1,debt_consolidation,0.1525,556.61,10.97164063,11.48,662,4920.0,16052,88.2,3,0,0,1,8.71346181699984,0.27580756116333144
1,debt_consolidation,0.1083,293.93,10.55841352,17.86,737,2670.041667,0,0.0,1,0,0,0,10.91529728999501,0.0
1,debt_consolidation,0.1209,232.81,10.77895629,9.8,712,4290.0,5585,6.4,1,0,1,0,17.1813925537558,0.11635416665387097
1,all_other,0.1272,335.6,10.59923136,22.53,682,4020.0,408,2.1,3,2,0,0,9.958283681559468,0.010173548762439725
1,all_other,0.1114,98.42,10.6214249,4.54,702,3840.041667,4693,75.2,0,0,0,0,34.718553073526195,0.11445224877895216
1,debt_consolidation,0.1367,340.18,11.00209984,12.54,697,3570.0,27860,89.4,3,0,0,0,14.698100987650095,0.46433333389250125
1,all_other,0.1146,184.56,11.42954386,8.28,692,6030.041667,5559,58.5,2,0,1,0,41.54024001459857,0.06042391280366642
1,debt_consolidation,0.1051,195.05,10.30895266,14.36,727,1920.041667,5028,40.2,0,0,0,0,12.817226343959327,0.16760000010798354
1,credit_card,0.1178,49.67,11.98292909,7.68,682,3630.0,5350,87.7,3,0,0,0,268.4383587098951,0.03343750014097127
1,credit_card,0.1146,273.55,11.31447453,15.5,727,3364.041667,22164,96.8,1,0,0,0,24.98019871680863,0.27029268191225597
1,all_other,0.1051,174.73,11.43932198,19.8,762,7590.0,14494,29.6,6,0,0,0,44.30836143097385,0.1560105056124122
1,debt_consolidation,0.1083,78.38,10.46310334,17.62,712,2640.041667,15755,88.5,0,0,0,0,37.211873759776864,0.45014285735512233
1,educational,0.1241,267.29,9.903487553,0.6,762,1440.0,2000,11.4,0,0,0,0,6.235424697668398,0.09999999995361282
1,credit_card,0.1272,293.65,11.36917056,20.12,682,2790.0,25965,52.5,1,0,0,0,24.578579909539126,0.2997921722018931
1,debt_consolidation,0.1399,854.32,11.69524702,19.76,692,3780.041667,41077,60.0,0,1,0,0,11.705215823530024,0.34230833393722787
1,all_other,0.08,156.69,11.40756495,4.28,762,5010.0,14442,28.3,0,0,0,0,47.8652115971471,0.16046666655633024
1,educational,0.1114,275.57,11.3736634,11.88,702,4110.041667,24216,73.8,3,0,0,1,26.30910482684535,0.2783448269284004
1,all_other,0.1146,329.57,11.51292546,4.43,707,2850.0,13175,46.9,2,0,0,0,25.285472864383173,0.13175000065482761
1,debt_consolidation,0.1399,340.88,11.11274636,4.15,662,3960.0,11574,75.6,1,0,0,0,16.384064752370563,0.17269471821762955
1,all_other,0.1241,267.29,10.46310334,6.38,712,1410.0,7740,37.6,1,0,0,0,10.911993210712373,0.2211428572471372
1,all_other,0.08,150.42,11.22524339,17.81,767,8010.0,71386,11.6,0,0,0,0,41.55032564991158,0.9518133357304259
1,credit_card,0.1241,60.14,11.48246626,19.24,677,5460.0,34093,93.7,0,0,0,0,134.40860248850547,0.35147422592034855
1,debt_consolidation,0.1114,255.88,10.6214249,20.46,717,2831.0,11437,41.6,0,0,0,0,13.353915872660808,0.27892400794478495
1,home_improvement,0.1399,512.6,11.06663836,5.38,702,3600.0,12945,76.6,2,0,1,1,10.404473899421944,0.2022656254736673
1,debt_consolidation,0.1146,467.99,11.05089001,15.83,727,3660.0,11306,44.7,1,1,0,0,11.21818847472859,0.1794603166300748
1,all_other,0.1367,136.08,9.61580548,14.0,662,3000.041667,5617,87.8,0,0,0,1,9.185773073887175,0.3744666666982516
1,small_business,0.0768,187.14,10.59663473,24.15,782,3030.041667,1478,10.4,0,0,0,0,17.8119767180351,0.03695000011439992
1,credit_card,0.1083,685.83,10.96819829,14.38,737,4050.041667,8886,17.8,0,1,0,0,7.0474218619949225,0.1532068964794957
1,debt_consolidation,0.1557,244.62,10.78931908,2.72,672,3010.041667,3273,69.6,1,0,0,1,16.522224998334032,0.06748453587499803
1,debt_consolidation,0.0907,318.33,10.81977828,9.62,752,6150.0,18917,33.2,0,0,0,0,13.089142236956885,0.3783400016685867
1,all_other,0.1114,196.84,11.08214255,22.41,697,7350.041667,2611,7.8,0,6,0,0,27.51811965426434,0.0401692307241518
1,all_other,0.1083,52.26,10.27931786,5.36,702,3780.041667,7020,42.0,0,1,0,0,46.44087276858139,0.24103831783108426
1,small_business,0.1114,524.89,11.91839057,2.5,722,7710.041667,23165,31.7,0,2,0,0,23.81451344380744,0.15443333380873983
1,all_other,0.1178,231.77,10.39696354,16.85,717,4530.041667,0,0.0,2,0,0,0,11.778918779609413,0.0
1,all_other,0.1347,508.84,11.47210347,13.44,707,2256.0,8272,33.2,3,0,0,0,15.722034424180917,0.08616666670543932
1,all_other,0.1083,244.94,10.82988702,14.59,707,4050.041667,3800,21.7,1,0,0,0,17.183800139082926,0.07523560613214882
1,credit_card,0.1083,78.38,10.59663473,15.75,697,5160.041667,13620,29.9,2,0,0,1,42.52785561384395,0.340500001054213
1,credit_card,0.1241,167.06,11.38509209,23.88,677,3750.041667,40726,83.0,1,0,1,1,43.89640433351781,0.4627954561468855
1,all_other,0.1367,170.09,10.71441777,16.29,662,2160.0,4373,81.0,0,0,2,0,22.047151535529956,0.09717777765654423
1,credit_card,0.1114,475.68,10.49127422,21.8,712,10368.04167,23772,84.0,0,0,0,1,6.306760863785017,0.6603333316417229
1,debt_consolidation,0.1272,134.24,10.56746336,3.98,667,1830.0,5490,12.2,0,0,0,0,24.117252783157905,0.14131274071863342
1,home_improvement,0.1493,242.42,10.16585182,11.77,662,1170.041667,12597,63.0,1,0,0,0,8.937656435767783,0.4844999985482533
1,credit_card,0.0768,93.57,10.74181674,3.97,762,10260.04167,4361,7.3,1,0,0,0,41.19019616686138,0.09429189216916384
1,debt_consolidation,0.1336,711.22,11.35040654,10.74,687,6630.041667,29381,88.2,2,0,1,1,9.959412510058003,0.34565882196442543
1,debt_consolidation,0.1178,662.19,10.858999,15.42,727,3755.041667,25971,66.6,0,0,0,1,6.543942590330907,0.49944230647544835
1,all_other,0.1178,240.05,11.56171563,5.04,707,3630.0,2134,12.5,1,0,0,0,36.45073946064558,0.020323809506324144
1,small_business,0.0938,425.3,11.40756495,8.93,772,5648.041667,126302,27.6,1,0,0,1,17.6346108750458,1.4033555545906122
1,debt_consolidation,0.1399,222.13,10.83981618,13.81,672,3060.041667,29212,63.1,0,0,0,0,19.13744207391164,0.5726495715883332
1,debt_consolidation,0.1392,682.74,11.38962725,24.94,692,4975.958333,27160,65.7,1,0,0,0,10.789856573205643,0.3072398185822958
1,all_other,0.1886,458.46,11.71993963,5.84,662,6210.0,13363,98.92299999999996,1,1,0,1,22.357457478004243,0.10864227689585287
1,debt_consolidation,0.1209,249.43,10.81977828,19.73,692,3360.041667,12985,22.9,3,0,0,0,16.704753430984585,0.25970000114535063
1,small_business,0.1336,338.68,11.00209984,7.24,697,5250.041667,3617,14.4,0,2,0,0,14.76319828150115,0.06028333340592883
1,home_improvement,0.08,142.59,10.97848998,5.58,757,7590.0,19572,49.3,1,0,0,0,34.247376078199125,0.33399317258020816
1,all_other,0.0768,93.57,10.35316092,19.33,777,2610.041667,2707,13.4,1,0,0,0,27.92561731600509,0.08633116428436068
1,all_other,0.0907,318.33,11.46163217,9.79,807,7470.041667,0,0.0,2,0,0,0,24.869370345408218,0.0
1,major_purchase,0.1178,198.66,10.6454249,10.6,692,3090.041667,1878,81.7,1,0,0,0,17.618040922031266,0.044714285592014735
1,debt_consolidation,0.1051,260.06,11.00209984,23.46,717,3403.041667,44282,61.2,1,0,0,0,19.226332361681184,0.7380333342221013
1,debt_consolidation,0.1399,410.08,10.81977828,12.14,677,2220.041667,12651,86.1,3,0,0,0,10.160619021387253,0.25302000111588996
1,all_other,0.1557,314.51,10.59653473,0.0,687,2940.041667,0,42.4,1,0,0,0,10.597437303573493,0.0
1,debt_consolidation,0.1114,278.85,10.6454249,19.54,702,3990.0,2689,14.5,1,0,0,0,12.551551047411623,0.06402380934873675
1,all_other,0.1336,101.61,10.34595939,17.46,662,1860.041667,4922,65.6,0,0,0,0,25.53144385068168,0.1581060673173882
1,debt_consolidation,0.0907,152.8,10.77895629,14.6,742,7350.041667,8900,49.2,0,0,0,0,26.178010474083035,0.185416666646276
1,credit_card,0.1146,430.92,11.42954386,12.63,727,5520.041667,27920,33.0,0,0,0,0,17.791392131008802,0.3034782596651136
1,debt_consolidation,0.1209,399.09,10.1266311,11.04,692,8435.041667,9931,29.6,0,1,0,1,5.220209289412909,0.39724000152950784
1,small_business,0.1114,303.45,11.00209984,6.48,782,2580.041667,52,1.5,0,0,0,0,16.477179087094445,0.0008666666677103397
1,credit_card,0.1367,748.39,11.22524339,22.08,692,2940.041667,23176,84.3,0,0,0,0,8.351260685284007,0.3090133341115674
1,credit_card,0.1241,614.76,11.59910316,14.38,702,5640.041667,56969,89.6,1,0,0,0,14.775413693686755,0.5226513767798664
1,debt_consolidation,0.1051,496.55,11.00209984,9.94,757,5010.0,23218,29.8,0,0,0,0,10.069479395788559,0.3869666671326667
1,educational,0.1051,48.77,10.93310697,12.94,702,9120.0,388,6.2,0,0,0,0,95.68723945019481,0.006928571426612621
1,debt_consolidation,0.1146,59.33,11.00209984,18.42,682,4470.041667,4170,59.2,0,1,0,0,84.27439733657187,0.06950000008369456
1,debt_consolidation,0.1872,870.39,11.00209984,19.8,667,3271.0,23555,60.3,1,0,1,1,5.744551286180688,0.39258333380609717
1,debt_consolidation,0.102,161.81,11.05089001,11.09,717,3600.0,836,9.2,3,0,0,0,32.445460875645715,0.013269841208450603
1,small_business,0.1146,164.79,10.82480563,13.09,717,1260.041667,2042,13.9,1,0,0,0,25.41214080282039,0.04063519844157123
1,educational,0.102,77.67,9.546812609,0.86,757,1772.0,185,1.7,1,0,0,0,15.020814563362581,0.013214285708965587
1,small_business,0.1209,332.58,11.51292546,15.01,687,5130.041667,25853,41.7,0,0,0,0,25.0566278546959,0.2585300012849532
1,all_other,0.1146,197.75,10.27505111,4.34,687,2280.041667,3430,25.2,1,0,0,0,12.220817543156455,0.11827586194697715
1,debt_consolidation,0.1146,494.36,11.22524339,11.58,707,4350.0,20133,76.8,0,0,0,0,12.642608593453554,0.2684400006760522
1,home_improvement,0.1367,217.72,10.87804719,16.35,662,9030.0,6713,59.9,0,1,0,0,20.285994191960732,0.12666037767948074
1,debt_consolidation,0.162,211.54,11.08367983,14.91,662,4621.0,3234,98.0,3,0,0,0,25.645268080661403,0.04967741926525349
1,debt_consolidation,0.1272,201.36,10.70205455,3.08,677,5400.0,4901,58.7,1,2,0,0,18.394533891840187,0.11026596089722981
1,educational,0.1493,346.32,10.91523391,12.85,667,4052.041667,18810,59.5,0,0,0,0,13.236313260369226,0.3419502611586362
1,debt_consolidation,0.1051,173.11,11.35035948,21.12,722,7350.041667,30067,61.8,1,0,0,0,40.916180645708984,0.3537460570609203
1,credit_card,0.0907,458.39,11.35040654,1.5,792,4470.041667,4658,10.7,0,0,0,0,15.452635016914533,0.05479999975189046
1,all_other,0.0938,351.75,11.31447453,0.0,747,7920.0,3425,6.0,0,1,0,0,19.42667621601422,0.04176829252614495
1,home_improvement,0.1588,491.37,11.69524702,20.67,662,6000.041667,69937,97.8,1,0,0,0,20.35126275995313,0.5828083343615139
1,small_business,0.1114,177.97,11.28978191,24.77,712,3750.041667,12216,56.6,1,0,0,0,37.459496782003775,0.15270000055827398
1,debt_consolidation,0.1304,674.27,10.87812266,8.87,692,4380.0,5432,50.8,0,0,0,0,6.550788250826151,0.10248283162630642
1,debt_consolidation,0.1367,340.18,12.4292162,10.51,712,3990.0,89156,98.92299999999996,2,0,0,0,61.24208771554872,0.3566239988746311
1,all_other,0.1209,199.55,11.3224427,18.06,682,3030.041667,23958,87.1,0,0,0,0,34.517664887353206,0.2898519151866289
1,home_improvement,0.0737,93.14,10.9241383,8.95,772,7410.041667,4975,21.0,0,0,0,0,49.65643119205297,0.0896396396158427
